"Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Revolving_Bal_Per_Limit,Avg_Transaction_Value,Churn"
"44,4,27,4,3,2,34516.0,1043,0.69,4654,59,0.639,0.03,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0.030217869973345694,78.88135593220339,0"
"56,3,37,6,1,3,4008.0,1650,1.0,5429,71,0.732,0.412,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4116766467065868,76.46478873239437,0"
"43,3,30,6,2,3,3143.0,2517,0.959,5409,79,0.881,0.801,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8008272351256761,68.46835443037975,0"
"40,3,27,4,2,3,3427.0,0,0.5,2625,63,0.5,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.0,41.666666666666664,1"
"38,3,28,6,2,2,2699.0,564,0.683,4813,78,0.814,0.209,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.20896628380881807,61.705128205128204,0"
"40,2,36,6,2,2,1538.0,0,0.706,4884,79,0.881,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,61.822784810126585,0"
"48,3,36,4,2,2,5573.0,1238,0.624,4348,90,0.837,0.222,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.2221424726359232,48.31111111111111,0"
"46,3,35,5,3,2,2570.0,1764,0.786,4442,85,0.771,0.686,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.6863813229571984,52.258823529411764,0"
"43,2,30,4,2,1,18008.0,2517,0.775,2659,55,0.833,0.14,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.13977121279431365,48.345454545454544,0"
"52,0,39,5,3,3,34516.0,216,0.556,2395,47,0.306,0.006,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0062579673195039985,50.95744680851064,1"
"49,4,36,3,2,3,13483.0,2517,0.733,3427,72,0.6,0.187,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.18667952236149224,47.59722222222222,0"
"49,3,42,4,2,3,4349.0,1400,0.641,4694,84,0.75,0.322,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3219130834674638,55.88095238095238,0"
"42,3,36,4,1,3,11698.0,1060,1.282,3539,81,0.929,0.091,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.09061378013335612,43.69135802469136,0"
"46,4,28,4,2,3,8318.0,2517,0.69,2427,52,0.625,0.303,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.30259677807165186,46.67307692307692,1"
"46,2,41,5,2,3,1438.3,0,0.691,3942,78,1.229,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.0,50.53846153846154,0"
"49,2,43,1,3,2,1643.0,526,0.829,2520,38,0.583,0.32,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.32014607425441266,66.3157894736842,1"
"42,4,27,5,1,2,1503.0,929,0.892,4680,67,0.971,0.618,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.6180971390552229,69.85074626865672,0"
"47,2,35,3,3,2,2793.0,1517,0.712,3485,72,0.895,0.543,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5431435732187612,48.40277777777778,0"
"45,4,37,5,3,3,1438.3,0,0.835,4459,66,0.833,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,67.56060606060606,0"
"33,3,22,5,3,2,9094.0,0,0.631,4203,76,0.727,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,55.30263157894737,0"
"50,3,39,5,1,3,6362.0,1709,1.016,4476,85,0.735,0.269,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2686262181703867,52.65882352941176,0"
"60,1,47,6,1,1,2394.0,1427,0.803,4611,82,0.783,0.596,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.5960735171261488,56.23170731707317,0"
"45,4,36,5,2,1,15100.0,2004,0.9,4135,76,0.689,0.133,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.13271523178807948,54.4078947368421,0"
"53,2,47,3,4,2,2927.0,2517,0.419,2231,60,0.875,0.86,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8599248377177998,37.18333333333333,1"
"48,5,35,4,3,3,9030.0,2369,0.662,4899,84,0.867,0.262,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.26234772978959026,58.32142857142857,0"
"53,2,36,6,2,1,1543.0,1041,0.92,4312,84,0.647,0.675,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.6746597537265068,51.333333333333336,0"
"53,1,40,3,2,1,4941.0,1867,0.73,5104,87,0.851,0.378,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3778587330499899,58.666666666666664,0"
"33,1,36,3,2,2,2279.0,1432,0.855,4169,74,0.947,0.628,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.6283457656867047,56.33783783783784,0"
"44,3,28,5,2,3,1877.0,1203,0.654,2581,57,0.781,0.641,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6409163558870538,45.280701754385966,1"
"52,2,46,5,1,1,1438.3,0,0.706,3763,74,0.85,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,50.851351351351354,0"
"40,5,27,4,2,1,1438.3,0,0.984,4397,73,0.553,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,60.23287671232877,0"
"41,3,28,5,1,1,9577.0,632,0.379,4086,62,0.771,0.066,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.06599143781977655,65.90322580645162,0"
"43,2,36,6,1,1,5427.0,2177,0.824,4328,73,0.622,0.401,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4011424359683066,59.28767123287671,0"
"46,4,36,5,3,4,5913.0,1651,0.79,2404,39,0.56,0.279,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.2792152883477084,61.64102564102564,1"
"43,3,26,3,2,2,2867.0,0,0.703,2646,41,0.464,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,64.53658536585365,1"
"40,1,29,3,2,2,2506.0,1362,0.844,4665,82,0.745,0.543,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5434956105347167,56.890243902439025,0"
"39,2,29,5,2,3,1693.0,1101,0.778,4203,87,0.851,0.65,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.6503248670998228,48.310344827586206,0"
"54,1,36,4,2,2,3137.0,959,1.008,2925,41,0.414,0.306,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.30570608861970033,71.34146341463415,1"
"47,3,40,6,2,3,2437.0,0,0.664,2027,42,0.448,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,48.26190476190476,1"
"35,1,28,6,0,2,1438.3,977,1.189,4840,85,1.073,0.679,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6792741430855872,56.94117647058823,0"
"46,3,41,5,3,3,3913.0,0,0.722,5170,93,0.86,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,55.59139784946237,0"
"41,2,36,6,2,2,4953.0,991,0.342,4183,67,0.489,0.2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.20008075913587725,62.43283582089552,0"
"48,3,33,4,2,3,5724.0,582,0.817,4510,59,0.903,0.102,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.10167714884696016,76.44067796610169,0"
"37,3,25,5,0,3,1438.3,0,1.023,5046,77,0.925,0.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,65.53246753246754,0"
"55,2,36,3,3,2,1886.0,1023,0.708,4233,81,0.884,0.542,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.5424178154825027,52.25925925925926,0"
"42,3,36,6,2,3,1451.0,599,0.752,2192,35,0.458,0.413,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4128187456926258,62.628571428571426,1"
"47,1,41,3,2,3,2950.0,1642,0.8,4740,83,0.694,0.557,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5566101694915254,57.10843373493976,0"
"42,0,30,5,2,3,1438.3,1223,0.491,2181,43,0.593,0.85,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.8503093930334423,50.72093023255814,1"
"36,2,23,6,2,3,2024.0,901,0.659,4861,84,0.75,0.445,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.4451581027667984,57.86904761904762,0"
"33,0,15,3,1,4,2299.0,0,0.663,2323,47,0.469,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,49.42553191489362,1"
"47,1,29,5,3,2,3291.0,1197,0.672,3228,82,0.708,0.364,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.3637192342752963,39.36585365853659,0"
"41,2,36,3,2,2,1438.3,834,0.407,1890,43,0.387,0.58,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.5798512132378503,43.95348837209303,1"
"41,5,34,3,1,3,2137.0,996,0.625,4290,90,0.875,0.466,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.46607393542349085,47.666666666666664,0"
"60,2,42,3,3,2,1438.3,0,0.061,1628,42,0.077,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,38.76190476190476,1"
"48,3,44,5,1,3,16794.0,1527,0.912,4040,76,0.689,0.091,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.09092533047516971,53.1578947368421,0"
"43,3,32,3,1,3,12219.0,1462,0.558,3843,69,0.605,0.12,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.11964972583681152,55.69565217391305,0"
"54,2,47,4,2,3,1804.0,1298,0.758,4542,73,0.921,0.72,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7195121951219512,62.21917808219178,0"
"60,2,36,6,3,2,2343.0,2066,0.72,4858,69,0.917,0.882,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.8817755014938113,70.40579710144928,0"
"44,3,38,5,2,3,19724.0,0,0.644,3830,82,0.673,0.0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,46.707317073170735,0"
"49,3,42,6,1,2,3949.0,1463,1.072,4124,57,0.839,0.37,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.37047353760445684,72.35087719298245,0"
"64,0,36,1,3,4,1682.0,0,0.75,1811,39,0.5,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,46.43589743589744,1"
"54,1,35,4,3,3,1724.0,0,0.67,2725,47,0.424,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,57.97872340425532,1"
"50,3,41,3,3,2,2372.0,1148,0.872,4418,80,0.818,0.484,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4839797639123103,55.225,0"
"40,3,28,3,3,2,4642.0,1676,0.615,5080,76,0.81,0.361,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.3610512710038776,66.84210526315789,0"
"49,4,30,5,3,3,2765.0,1211,0.736,4629,58,0.706,0.438,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4379746835443038,79.8103448275862,0"
"49,2,41,5,3,2,2555.0,1815,0.847,4552,75,0.829,0.71,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.7103718199608611,60.693333333333335,0"
"51,3,40,3,2,2,3150.0,0,0.75,3477,78,0.857,0.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0,44.57692307692308,0"
"43,2,36,6,3,2,2570.0,2107,0.651,4058,83,0.766,0.82,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8198443579766537,48.89156626506024,0"
"59,0,53,4,2,2,4386.0,2505,0.806,4064,65,0.806,0.571,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.5711354309165527,62.52307692307692,0"
"42,4,37,4,3,2,2411.0,1797,0.607,4331,63,0.5,0.745,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.7453338863542098,68.74603174603175,0"
"47,3,40,4,4,3,6397.0,0,0.632,2511,56,0.556,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,44.839285714285715,1"
"53,1,45,4,4,2,23958.0,2517,0.702,2777,45,0.552,0.105,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.10505885299273729,61.71111111111111,1"
"49,3,42,5,2,3,2608.0,2455,0.886,4776,85,0.889,0.941,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9413343558282209,56.188235294117646,0"
"45,3,39,3,1,2,4409.0,1753,0.55,4292,76,0.652,0.398,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.39759582671807664,56.473684210526315,0"
"48,2,39,3,2,2,10033.0,0,0.644,4106,78,0.902,0.0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,52.64102564102564,0"
"48,2,36,4,3,1,1641.0,0,0.791,2536,45,0.364,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,56.355555555555554,1"
"57,2,45,4,1,3,2454.0,1610,1.036,4983,79,0.795,0.656,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6560717196414018,63.075949367088604,0"
"56,2,43,5,2,2,1978.0,0,0.641,4870,83,0.844,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,58.674698795180724,0"
"46,2,36,3,2,2,5464.0,887,0.554,4866,81,0.62,0.162,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.16233528550512444,60.074074074074076,0"
"42,3,37,3,3,3,5951.0,0,0.742,4160,84,0.867,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,49.523809523809526,0"
"49,2,31,6,1,3,2381.0,1603,0.687,4013,79,0.756,0.673,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.6732465350692987,50.79746835443038,0"
"48,4,38,3,2,2,11596.0,1258,0.426,4686,67,0.675,0.108,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10848568471886857,69.94029850746269,0"
"55,3,46,4,3,2,5162.0,984,0.842,3562,72,0.895,0.191,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.19062378922898102,49.47222222222222,0"
"63,1,55,4,3,1,16312.0,520,0.806,4366,68,0.659,0.032,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.03187837175085827,64.20588235294117,0"
"44,3,36,5,2,3,25276.0,0,0.849,2282,38,0.583,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.0,60.05263157894737,1"
"38,3,26,3,3,3,1939.0,1484,0.576,4790,77,0.75,0.765,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7653429602888087,62.20779220779221,0"
"45,2,36,5,3,3,2788.0,1826,0.521,4437,67,0.595,0.655,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6549497847919655,66.22388059701493,0"
